,fitz_type_Accuracy,fitz_type_loss,loss,male_Accuracy,male_loss,val_fitz_type_Accuracy,val_fitz_type_loss,val_loss,val_male_Accuracy,val_male_loss
128,0.8226796388626099,0.22284694015979767,0.2521573305130005,0.9871456623077393,0.029263773933053017,0.875891387462616,0.16553936898708344,0.19080336391925812,0.9896326661109924,0.023438479751348495
129,0.8237683176994324,0.221605584025383,0.2505958378314972,0.9871290326118469,0.029056033119559288,0.875981330871582,0.16487033665180206,0.19022975862026215,0.9893629550933838,0.02350747026503086
130,0.8249069452285767,0.22060298919677734,0.249746173620224,0.9873853921890259,0.02896267920732498,0.8763108849525452,0.16399532556533813,0.18940028548240662,0.9894229173660278,0.023520464077591896
131,0.8263951539993286,0.21965299546718597,0.24907802045345306,0.9867960810661316,0.029387470334768295,0.877988874912262,0.16313832998275757,0.18855814635753632,0.9892730712890625,0.023564940318465233
132,0.8260921835899353,0.219660222530365,0.24894903600215912,0.9870757460594177,0.02914685197174549,0.8775693774223328,0.16284692287445068,0.1881503015756607,0.9893030524253845,0.023456143215298653
133,0.8269344568252563,0.21884092688560486,0.248245969414711,0.9868693351745605,0.029499009251594543,0.8782585263252258,0.162136971950531,0.18734878301620483,0.9894229173660278,0.02340107411146164
134,0.8269377946853638,0.2180442363023758,0.24692289531230927,0.9872355461120605,0.02885858714580536,0.8793971538543701,0.1613427996635437,0.1864866465330124,0.9896026849746704,0.023275300860404968
135,0.8282628655433655,0.21744287014007568,0.24630668759346008,0.9871124029159546,0.028991319239139557,0.8802660703659058,0.16074538230895996,0.18584053218364716,0.9895727038383484,0.02322058193385601
136,0.8281629681587219,0.2168334275484085,0.24574638903141022,0.9873454570770264,0.02886495366692543,0.8804159164428711,0.16058288514614105,0.18566502630710602,0.9896026849746704,0.023205703124403954
137,0.8273705840110779,0.21658854186534882,0.24532045423984528,0.987238883972168,0.02868703193962574,0.8804758191108704,0.16048483550548553,0.18557479977607727,0.9895727038383484,0.02321520633995533
138,0.8277867436408997,0.2175532430410385,0.24629761278629303,0.9871689677238464,0.028846360743045807,0.8805357217788696,0.16044731438159943,0.1855364590883255,0.9895727038383484,0.02321406826376915
139,0.828272819519043,0.2167135775089264,0.24559670686721802,0.9873254895210266,0.02886369079351425,0.8805357217788696,0.16046860814094543,0.18555162847042084,0.9895727038383484,0.023209527134895325
140,0.8288354873657227,0.21671175956726074,0.24549086391925812,0.9873554110527039,0.028716161847114563,0.8806256651878357,0.16045688092708588,0.18552808463573456,0.9896026849746704,0.023196013644337654
141,0.8277667760848999,0.21726755797863007,0.24648535251617432,0.9868860244750977,0.029294760897755623,0.8806555867195129,0.1604519635438919,0.18552778661251068,0.9896026849746704,0.023200197145342827
142,0.8269844055175781,0.21766619384288788,0.24610230326652527,0.9875218868255615,0.02857237495481968,0.8805657029151917,0.16045892238616943,0.1855495274066925,0.9895727038383484,0.023216770961880684
143,0.8272340893745422,0.21683883666992188,0.2455151379108429,0.9871823191642761,0.028606440871953964,0.8805956840515137,0.1604590266942978,0.1855418086051941,0.9895727038383484,0.023210730403661728
144,0.829218327999115,0.21636395156383514,0.24483968317508698,0.9874386787414551,0.028636902570724487,0.8805357217788696,0.16046075522899628,0.1855427771806717,0.9895727038383484,0.023210475221276283
145,0.8276103138923645,0.2177247554063797,0.2464950531721115,0.9874320030212402,0.028792614117264748,0.8805357217788696,0.16042229533195496,0.18551801145076752,0.9895128011703491,0.023221250623464584
146,0.8273040056228638,0.21677175164222717,0.24556124210357666,0.9874885678291321,0.028896447271108627,0.8805058002471924,0.160468190908432,0.18556411564350128,0.9895128011703491,0.023221228271722794
147,0.8279132843017578,0.21681486070156097,0.2451397031545639,0.9875984787940979,0.028614427894353867,0.8804758191108704,0.16045929491519928,0.18555819988250732,0.9895128011703491,0.023224972188472748
148,0.828559160232544,0.21638205647468567,0.24499066174030304,0.9873387813568115,0.028708284720778465,0.8805058002471924,0.16047456860542297,0.18557468056678772,0.9895128011703491,0.023227237164974213
