,Accuracy,loss,val_Accuracy,val_loss
31,0.7077732086181641,0.3634178340435028,0.7756337523460388,0.2883606553077698
32,0.7110258936882019,0.36033788323402405,0.7781206965446472,0.2853417694568634
33,0.7141620516777039,0.35645484924316406,0.7808173894882202,0.2828844487667084
34,0.7163693904876709,0.3532380163669586,0.7826751470565796,0.28009867668151855
35,0.7174980044364929,0.35088911652565,0.7845928072929382,0.2775958478450775
36,0.7208605408668518,0.3469032049179077,0.7867202162742615,0.2749476432800293
37,0.7223986983299255,0.3443027138710022,0.7897764444351196,0.2725837528705597
38,0.7246492505073547,0.3417713940143585,0.7914844155311584,0.27009862661361694
39,0.7289340496063232,0.33669421076774597,0.7945706248283386,0.26764896512031555
40,0.7293968200683594,0.3354077935218811,0.7962186336517334,0.2652260363101959
41,0.7319902777671814,0.33189088106155396,0.7977467775344849,0.2632252871990204
42,0.7342042922973633,0.32945385575294495,0.7988853454589844,0.2610628306865692
43,0.7359088659286499,0.32706981897354126,0.8010127544403076,0.2585470974445343
44,0.7387653589248657,0.3244953155517578,0.8026008009910583,0.2567537724971771
45,0.7403934001922607,0.32175981998443604,0.8037394285202026,0.25457045435905457
46,0.7413821816444397,0.320255845785141,0.8063462376594543,0.2524420917034149
47,0.7441521286964417,0.3176495432853699,0.8082039952278137,0.25047141313552856
48,0.7461497187614441,0.3148745894432068,0.8088631629943848,0.2487613409757614
49,0.7472983002662659,0.3131929039955139,0.8110804557800293,0.2464124858379364
50,0.750334620475769,0.31040963530540466,0.8116797804832458,0.24496516585350037
51,0.7510603666305542,0.3091224730014801,0.8136273622512817,0.2428140789270401
52,0.753397524356842,0.30642977356910706,0.814736008644104,0.2410888671875
53,0.7551886439323425,0.3037586212158203,0.8169533014297485,0.23913072049617767
54,0.7569032311439514,0.30203405022621155,0.8181219100952148,0.23773294687271118
55,0.7577255964279175,0.30026715993881226,0.8196799755096436,0.2359076589345932
56,0.7590672969818115,0.2981697916984558,0.8211482167243958,0.23409533500671387
57,0.7613344788551331,0.2962290048599243,0.8216276168823242,0.23302999138832092
58,0.7629458904266357,0.2945273518562317,0.8237550258636475,0.2310522347688675
59,0.765256404876709,0.29166698455810547,0.8241745233535767,0.22969301044940948
60,0.7666047215461731,0.29043081402778625,0.8255828022956848,0.22825513780117035
61,0.7667945027351379,0.28925302624702454,0.8271109461784363,0.22666679322719574
62,0.7684524655342102,0.2874417304992676,0.8288487792015076,0.22481456398963928
63,0.7693480849266052,0.2856900691986084,0.8298376202583313,0.22350524365901947
64,0.7710892558097839,0.2840118706226349,0.8317852020263672,0.22187475860118866
65,0.7719748616218567,0.2820888161659241,0.8320848345756531,0.2205309420824051
66,0.7750810384750366,0.2800315320491791,0.8329238295555115,0.21918514370918274
67,0.7762263417243958,0.27853962779045105,0.8345418572425842,0.21779656410217285
